timestamp,site,power_kw
2026-07-13T12:00:00,Siège Est,259.6
2026-07-13T12:00:00,Usine Nord,964.2
2026-07-13T12:15:00,Atelier Sud,342.4
2026-07-13T12:15:00,Siège Est,257.8
2026-07-13T12:15:00,Usine Nord,980.3
2026-07-13T12:30:00,Atelier Sud,269.4
2026-07-13T12:30:00,Siège Est,255.7
2026-07-13T12:30:00,Usine Nord,927.8
2026-07-13T12:45:00,Atelier Sud,359.2
2026-07-13T12:45:00,Siège Est,266.5
2026-07-13T12:45:00,Usine Nord,915.9
2026-07-13T13:00:00,Atelier Sud,368.3
2026-07-13T13:00:00,Siège Est,269.6
2026-07-13T13:00:00,Usine Nord,938.1
2026-07-13T13:15:00,Atelier Sud,292.8
2026-07-13T13:15:00,Siège Est,271.3
2026-07-13T13:15:00,Usine Nord,950.8
2026-07-13T13:30:00,Atelier Sud,348.0
2026-07-13T13:30:00,Siège Est,268.5
2026-07-13T13:30:00,Usine Nord,934.2
2026-07-13T13:45:00,Atelier Sud,310.8
2026-07-13T13:45:00,Siège Est,256.6
2026-07-13T13:45:00,Usine Nord,940.9
2026-07-13T14:00:00,Atelier Sud,312.5
2026-07-13T14:00:00,Siège Est,243.7
2026-07-13T14:00:00,Usine Nord,960.4
2026-07-13T14:15:00,Atelier Sud,271.4
2026-07-13T14:15:00,Siège Est,261.7
2026-07-13T14:15:00,Usine Nord,953.8
2026-07-13T14:30:00,Atelier Sud,233.9
2026-07-13T14:30:00,Siège Est,237.4
2026-07-13T14:30:00,Usine Nord,936.0
2026-07-13T14:45:00,Atelier Sud,267.5
2026-07-13T14:45:00,Siège Est,257.7
2026-07-13T14:45:00,Usine Nord,917.8
2026-07-13T15:00:00,Atelier Sud,244.5
2026-07-13T15:00:00,Siège Est,255.1
2026-07-13T15:00:00,Usine Nord,942.7
2026-07-13T15:15:00,Atelier Sud,212.7
2026-07-13T15:15:00,Siège Est,261.0
2026-07-13T15:15:00,Usine Nord,969.2
2026-07-13T15:30:00,Atelier Sud,198.5
2026-07-13T15:30:00,Siège Est,245.4
2026-07-13T15:30:00,Usine Nord,909.3
2026-07-13T15:45:00,Atelier Sud,202.0
2026-07-13T15:45:00,Siège Est,258.0
2026-07-13T15:45:00,Usine Nord,979.1
2026-07-13T16:00:00,Atelier Sud,188.5
2026-07-13T16:00:00,Siège Est,255.6
2026-07-13T16:00:00,Usine Nord,949.7
2026-07-13T16:15:00,Atelier Sud,149.5
2026-07-13T16:15:00,Siège Est,248.1
2026-07-13T16:15:00,Usine Nord,978.7
2026-07-13T16:30:00,Atelier Sud,194.6
2026-07-13T16:30:00,Siège Est,247.2
2026-07-13T16:30:00,Usine Nord,931.7
2026-07-13T16:45:00,Atelier Sud,175.4
2026-07-13T16:45:00,Siège Est,258.3
2026-07-13T16:45:00,Usine Nord,928.7
2026-07-13T17:00:00,Atelier Sud,143.5
2026-07-13T17:00:00,Siège Est,249.5
2026-07-13T17:00:00,Usine Nord,916.8
2026-07-13T17:15:00,Atelier Sud,128.3
2026-07-13T17:15:00,Siège Est,229.3
2026-07-13T17:15:00,Usine Nord,951.0
2026-07-13T17:30:00,Atelier Sud,102.7
2026-07-13T17:30:00,Siège Est,265.6
2026-07-13T17:30:00,Usine Nord,948.8
2026-07-13T17:45:00,Atelier Sud,80.0
2026-07-13T17:45:00,Siège Est,261.5
2026-07-13T17:45:00,Usine Nord,941.5
2026-07-13T18:00:00,Atelier Sud,81.0
2026-07-13T18:00:00,Siège Est,264.1
2026-07-13T18:00:00,Usine Nord,947.9
2026-07-13T18:15:00,Atelier Sud,84.4
2026-07-13T18:15:00,Siège Est,277.0
2026-07-13T18:15:00,Usine Nord,955.7
2026-07-13T18:30:00,Atelier Sud,53.9
2026-07-13T18:30:00,Siège Est,266.4
2026-07-13T18:30:00,Usine Nord,928.8
2026-07-13T18:45:00,Atelier Sud,88.2
2026-07-13T18:45:00,Siège Est,267.6
2026-07-13T18:45:00,Usine Nord,966.2
2026-07-13T19:00:00,Atelier Sud,65.4
2026-07-13T19:00:00,Siège Est,66.1
2026-07-13T19:00:00,Usine Nord,911.7
2026-07-13T19:15:00,Atelier Sud,74.7
2026-07-13T19:15:00,Siège Est,81.4
2026-07-13T19:15:00,Usine Nord,935.8
2026-07-13T19:30:00,Atelier Sud,68.9
2026-07-13T19:30:00,Siège Est,78.9
2026-07-13T19:30:00,Usine Nord,953.5
2026-07-13T19:45:00,Atelier Sud,76.0
2026-07-13T19:45:00,Siège Est,87.9
2026-07-13T19:45:00,Usine Nord,940.3
2026-07-13T20:00:00,Atelier Sud,72.6
2026-07-13T20:00:00,Siège Est,86.8
2026-07-13T20:00:00,Usine Nord,949.6
2026-07-13T20:15:00,Atelier Sud,92.1
2026-07-13T20:15:00,Siège Est,88.8
2026-07-13T20:15:00,Usine Nord,911.9
2026-07-13T20:30:00,Atelier Sud,64.2
2026-07-13T20:30:00,Siège Est,78.8
2026-07-13T20:30:00,Usine Nord,939.2
2026-07-13T20:45:00,Atelier Sud,76.2
2026-07-13T20:45:00,Siège Est,74.5
2026-07-13T20:45:00,Usine Nord,944.8
2026-07-13T21:00:00,Atelier Sud,85.1
2026-07-13T21:00:00,Siège Est,66.1
2026-07-13T21:00:00,Usine Nord,915.1
2026-07-13T21:15:00,Atelier Sud,88.7
2026-07-13T21:15:00,Siège Est,61.1
2026-07-13T21:15:00,Usine Nord,958.2
2026-07-13T21:30:00,Atelier Sud,48.4
2026-07-13T21:30:00,Siège Est,78.4
2026-07-13T21:30:00,Usine Nord,918.8
2026-07-13T21:45:00,Atelier Sud,92.1
2026-07-13T21:45:00,Siège Est,72.9
2026-07-13T21:45:00,Usine Nord,927.7
2026-07-13T22:00:00,Atelier Sud,86.7
2026-07-13T22:00:00,Siège Est,76.9
2026-07-13T22:00:00,Usine Nord,615.9
2026-07-13T22:15:00,Atelier Sud,82.3
2026-07-13T22:15:00,Siège Est,78.3
2026-07-13T22:15:00,Usine Nord,648.2
2026-07-13T22:30:00,Atelier Sud,62.8
2026-07-13T22:30:00,Siège Est,73.1
2026-07-13T22:30:00,Usine Nord,627.1
2026-07-13T22:45:00,Atelier Sud,45.0
2026-07-13T22:45:00,Siège Est,75.6
2026-07-13T22:45:00,Usine Nord,656.8
2026-07-13T23:00:00,Atelier Sud,72.0
2026-07-13T23:00:00,Siège Est,72.7
2026-07-13T23:00:00,Usine Nord,662.0
2026-07-13T23:15:00,Atelier Sud,75.9
2026-07-13T23:15:00,Siège Est,78.7
2026-07-13T23:15:00,Usine Nord,636.3
2026-07-13T23:30:00,Atelier Sud,47.2
2026-07-13T23:30:00,Siège Est,84.3
2026-07-13T23:30:00,Usine Nord,655.7
2026-07-13T23:45:00,Atelier Sud,67.1
2026-07-13T23:45:00,Siège Est,77.4
2026-07-13T23:45:00,Usine Nord,682.1
2026-07-14T00:00:00,Atelier Sud,67.0
2026-07-14T00:00:00,Siège Est,64.9
2026-07-14T00:00:00,Usine Nord,607.9
2026-07-14T00:15:00,Atelier Sud,69.5
2026-07-14T00:15:00,Siège Est,86.6
2026-07-14T00:15:00,Usine Nord,606.7
2026-07-14T00:30:00,Atelier Sud,88.6
2026-07-14T00:30:00,Siège Est,71.6
2026-07-14T00:30:00,Usine Nord,682.3
2026-07-14T00:45:00,Atelier Sud,46.4
2026-07-14T00:45:00,Siège Est,69.4
2026-07-14T00:45:00,Usine Nord,624.9
2026-07-14T01:00:00,Atelier Sud,66.9
2026-07-14T01:00:00,Siège Est,87.1
2026-07-14T01:00:00,Usine Nord,706.3
2026-07-14T01:15:00,Atelier Sud,60.5
2026-07-14T01:15:00,Siège Est,85.0
2026-07-14T01:15:00,Usine Nord,662.9
2026-07-14T01:30:00,Atelier Sud,81.4
2026-07-14T01:30:00,Siège Est,65.2
2026-07-14T01:30:00,Usine Nord,594.2
2026-07-14T01:45:00,Atelier Sud,91.8
2026-07-14T01:45:00,Siège Est,72.9
2026-07-14T01:45:00,Usine Nord,663.3
2026-07-14T02:00:00,Atelier Sud,93.0
2026-07-14T02:00:00,Siège Est,73.9
2026-07-14T02:00:00,Usine Nord,641.4
2026-07-14T02:15:00,Atelier Sud,67.6
2026-07-14T02:15:00,Siège Est,74.0
2026-07-14T02:15:00,Usine Nord,646.6
2026-07-14T02:30:00,Atelier Sud,102.8
2026-07-14T02:30:00,Siège Est,69.9
2026-07-14T02:30:00,Usine Nord,662.7
2026-07-14T02:45:00,Atelier Sud,74.9
2026-07-14T02:45:00,Siège Est,70.0
2026-07-14T02:45:00,Usine Nord,631.4
2026-07-14T03:00:00,Atelier Sud,104.2
2026-07-14T03:00:00,Siège Est,56.3
2026-07-14T03:00:00,Usine Nord,637.6
2026-07-14T03:15:00,Atelier Sud,54.7
2026-07-14T03:15:00,Siège Est,79.2
2026-07-14T03:15:00,Usine Nord,647.6
2026-07-14T03:30:00,Atelier Sud,57.6
2026-07-14T03:30:00,Siège Est,73.3
2026-07-14T03:30:00,Usine Nord,607.2
2026-07-14T03:45:00,Atelier Sud,68.6
2026-07-14T03:45:00,Siège Est,96.0
2026-07-14T03:45:00,Usine Nord,638.3
2026-07-14T04:00:00,Atelier Sud,64.4
2026-07-14T04:00:00,Siège Est,76.8
2026-07-14T04:00:00,Usine Nord,650.2
2026-07-14T04:15:00,Atelier Sud,42.8
2026-07-14T04:15:00,Siège Est,72.4
2026-07-14T04:15:00,Usine Nord,645.3
2026-07-14T04:30:00,Atelier Sud,71.9
2026-07-14T04:30:00,Siège Est,86.0
2026-07-14T04:30:00,Usine Nord,647.7
2026-07-14T04:45:00,Atelier Sud,39.4
2026-07-14T04:45:00,Siège Est,78.2
2026-07-14T04:45:00,Usine Nord,644.7
2026-07-14T05:00:00,Atelier Sud,60.5
2026-07-14T05:00:00,Siège Est,70.8
2026-07-14T05:00:00,Usine Nord,602.3
2026-07-14T05:15:00,Atelier Sud,75.3
2026-07-14T05:15:00,Siège Est,91.7
2026-07-14T05:15:00,Usine Nord,625.6
2026-07-14T05:30:00,Atelier Sud,52.0
2026-07-14T05:30:00,Siège Est,82.4
2026-07-14T05:30:00,Usine Nord,602.5
2026-07-14T05:45:00,Atelier Sud,69.3
2026-07-14T05:45:00,Siège Est,78.1
2026-07-14T05:45:00,Usine Nord,651.7
2026-07-14T06:00:00,Atelier Sud,63.9
2026-07-14T06:00:00,Siège Est,81.8
2026-07-14T06:00:00,Usine Nord,967.4
2026-07-14T06:15:00,Atelier Sud,85.3
2026-07-14T06:15:00,Siège Est,80.5
2026-07-14T06:15:00,Usine Nord,949.9
2026-07-14T06:30:00,Atelier Sud,126.2
2026-07-14T06:30:00,Siège Est,82.5
2026-07-14T06:30:00,Usine Nord,902.6
2026-07-14T06:45:00,Atelier Sud,126.0
2026-07-14T06:45:00,Siège Est,85.3
2026-07-14T06:45:00,Usine Nord,938.4
2026-07-14T07:00:00,Atelier Sud,177.8
2026-07-14T07:00:00,Siège Est,80.6
2026-07-14T07:00:00,Usine Nord,964.0
2026-07-14T07:15:00,Atelier Sud,159.9
2026-07-14T07:15:00,Siège Est,80.7
2026-07-14T07:15:00,Usine Nord,957.1
2026-07-14T07:30:00,Atelier Sud,205.0
2026-07-14T07:30:00,Siège Est,80.6
2026-07-14T07:30:00,Usine Nord,963.3
2026-07-14T07:45:00,Atelier Sud,202.9
2026-07-14T07:45:00,Siège Est,67.9
2026-07-14T07:45:00,Usine Nord,964.7
2026-07-14T08:00:00,Atelier Sud,222.9
2026-07-14T08:00:00,Siège Est,250.5
2026-07-14T08:00:00,Usine Nord,923.6
2026-07-14T08:15:00,Atelier Sud,234.2
2026-07-14T08:15:00,Siège Est,267.5
2026-07-14T08:15:00,Usine Nord,952.2
2026-07-14T08:30:00,Atelier Sud,260.0
2026-07-14T08:30:00,Siège Est,258.6
2026-07-14T08:30:00,Usine Nord,953.7
2026-07-14T08:45:00,Atelier Sud,241.3
2026-07-14T08:45:00,Siège Est,239.1
2026-07-14T08:45:00,Usine Nord,925.0
2026-07-14T09:00:00,Atelier Sud,266.4
2026-07-14T09:00:00,Siège Est,263.7
2026-07-14T09:00:00,Usine Nord,934.4
2026-07-14T09:15:00,Atelier Sud,281.3
2026-07-14T09:15:00,Siège Est,254.5
2026-07-14T09:15:00,Usine Nord,944.4
2026-07-14T09:30:00,Atelier Sud,296.0
2026-07-14T09:30:00,Siège Est,251.6
2026-07-14T09:30:00,Usine Nord,989.4
2026-07-14T09:45:00,Atelier Sud,318.6
2026-07-14T09:45:00,Siège Est,260.6
2026-07-14T09:45:00,Usine Nord,970.0
2026-07-14T10:00:00,Atelier Sud,313.8
2026-07-14T10:00:00,Siège Est,259.0
2026-07-14T10:00:00,Usine Nord,947.8
2026-07-14T10:15:00,Atelier Sud,308.6
2026-07-14T10:15:00,Siège Est,261.7
2026-07-14T10:15:00,Usine Nord,948.6
2026-07-14T10:30:00,Atelier Sud,366.0
2026-07-14T10:30:00,Siège Est,267.2
2026-07-14T10:30:00,Usine Nord,912.7
2026-07-14T10:45:00,Atelier Sud,268.7
2026-07-14T10:45:00,Siège Est,255.6
2026-07-14T10:45:00,Usine Nord,948.2
2026-07-14T11:00:00,Atelier Sud,357.1
2026-07-14T11:00:00,Siège Est,260.4
2026-07-14T11:00:00,Usine Nord,969.2
2026-07-14T11:15:00,Atelier Sud,305.2
2026-07-14T11:15:00,Siège Est,261.2
2026-07-14T11:15:00,Usine Nord,938.6
2026-07-14T11:30:00,Atelier Sud,312.6
2026-07-14T11:30:00,Siège Est,268.0
2026-07-14T11:30:00,Usine Nord,959.1
2026-07-14T11:45:00,Atelier Sud,319.5
2026-07-14T11:45:00,Siège Est,260.1
2026-07-14T11:45:00,Usine Nord,977.5
2026-07-14T12:00:00,Atelier Sud,350.0
2026-07-14T12:00:00,Siège Est,255.8
2026-07-14T12:00:00,Usine Nord,940.9
2026-07-14T12:15:00,Atelier Sud,321.6
2026-07-14T12:15:00,Siège Est,271.3
2026-07-14T12:15:00,Usine Nord,914.2
2026-07-14T12:30:00,Atelier Sud,354.7
2026-07-14T12:30:00,Siège Est,245.8
2026-07-14T12:30:00,Usine Nord,945.4
2026-07-14T12:45:00,Atelier Sud,371.1
2026-07-14T12:45:00,Siège Est,262.9
2026-07-14T12:45:00,Usine Nord,944.3
2026-07-14T13:00:00,Atelier Sud,321.5
2026-07-14T13:00:00,Siège Est,257.4
2026-07-14T13:00:00,Usine Nord,1006.4
2026-07-14T13:15:00,Atelier Sud,342.3
2026-07-14T13:15:00,Siège Est,278.5
2026-07-14T13:15:00,Usine Nord,945.6
2026-07-14T13:30:00,Atelier Sud,259.1
2026-07-14T13:30:00,Siège Est,255.3
2026-07-14T13:30:00,Usine Nord,945.2
2026-07-14T13:45:00,Atelier Sud,312.1
2026-07-14T13:45:00,Siège Est,275.6
2026-07-14T13:45:00,Usine Nord,969.6
2026-07-14T14:00:00,Atelier Sud,293.6
2026-07-14T14:00:00,Siège Est,263.0
2026-07-14T14:00:00,Usine Nord,931.4
2026-07-14T14:15:00,Atelier Sud,294.5
2026-07-14T14:15:00,Siège Est,254.9
2026-07-14T14:15:00,Usine Nord,940.3
2026-07-14T14:30:00,Atelier Sud,297.2
2026-07-14T14:30:00,Siège Est,254.4
2026-07-14T14:30:00,Usine Nord,944.2
2026-07-14T14:45:00,Atelier Sud,238.9
2026-07-14T14:45:00,Siège Est,252.5
2026-07-14T14:45:00,Usine Nord,943.5
2026-07-14T15:00:00,Atelier Sud,276.1
2026-07-14T15:00:00,Siège Est,264.8
2026-07-14T15:00:00,Usine Nord,955.7
2026-07-14T15:15:00,Atelier Sud,226.9
2026-07-14T15:15:00,Siège Est,252.0
2026-07-14T15:15:00,Usine Nord,951.1
2026-07-14T15:30:00,Atelier Sud,232.9
2026-07-14T15:30:00,Siège Est,268.1
2026-07-14T15:30:00,Usine Nord,896.7
2026-07-14T15:45:00,Atelier Sud,205.6
2026-07-14T15:45:00,Siège Est,269.6
2026-07-14T15:45:00,Usine Nord,971.8
2026-07-14T16:00:00,Atelier Sud,224.6
2026-07-14T16:00:00,Siège Est,252.0
2026-07-14T16:00:00,Usine Nord,937.6
2026-07-14T16:15:00,Atelier Sud,160.7
2026-07-14T16:15:00,Siège Est,251.5
2026-07-14T16:15:00,Usine Nord,962.7
2026-07-14T16:30:00,Atelier Sud,165.4
2026-07-14T16:30:00,Siège Est,250.6
2026-07-14T16:30:00,Usine Nord,949.4
2026-07-14T16:45:00,Atelier Sud,151.1
2026-07-14T16:45:00,Siège Est,267.1
2026-07-14T16:45:00,Usine Nord,960.7
2026-07-14T17:00:00,Atelier Sud,119.0
2026-07-14T17:00:00,Siège Est,263.6
2026-07-14T17:00:00,Usine Nord,976.4
2026-07-14T17:15:00,Atelier Sud,134.2
2026-07-14T17:15:00,Siège Est,238.0
2026-07-14T17:15:00,Usine Nord,943.5
2026-07-14T17:30:00,Atelier Sud,99.9
2026-07-14T17:30:00,Siège Est,259.2
2026-07-14T17:30:00,Usine Nord,938.0
2026-07-14T17:45:00,Atelier Sud,81.4
2026-07-14T17:45:00,Siège Est,268.6
2026-07-14T17:45:00,Usine Nord,956.1
2026-07-14T18:00:00,Atelier Sud,70.1
2026-07-14T18:00:00,Siège Est,247.4
2026-07-14T18:00:00,Usine Nord,945.6
2026-07-14T18:15:00,Atelier Sud,61.0
2026-07-14T18:15:00,Siège Est,259.9
2026-07-14T18:15:00,Usine Nord,986.6
2026-07-14T18:30:00,Atelier Sud,57.5
2026-07-14T18:30:00,Siège Est,249.6
2026-07-14T18:30:00,Usine Nord,943.0
2026-07-14T18:45:00,Atelier Sud,49.3
2026-07-14T18:45:00,Siège Est,254.0
2026-07-14T18:45:00,Usine Nord,935.1
2026-07-14T19:00:00,Atelier Sud,78.5
2026-07-14T19:00:00,Siège Est,80.6
2026-07-14T19:00:00,Usine Nord,991.1
2026-07-14T19:15:00,Atelier Sud,71.3
2026-07-14T19:15:00,Siège Est,85.2
2026-07-14T19:15:00,Usine Nord,933.1
2026-07-14T19:30:00,Atelier Sud,67.3
2026-07-14T19:30:00,Siège Est,87.9
2026-07-14T19:30:00,Usine Nord,965.1
2026-07-14T19:45:00,Atelier Sud,77.0
2026-07-14T19:45:00,Siège Est,70.7
2026-07-14T19:45:00,Usine Nord,935.0
2026-07-14T20:00:00,Atelier Sud,75.6
2026-07-14T20:00:00,Siège Est,77.6
2026-07-14T20:00:00,Usine Nord,962.5
2026-07-14T20:15:00,Atelier Sud,39.7
2026-07-14T20:15:00,Siège Est,76.8
2026-07-14T20:15:00,Usine Nord,982.7
2026-07-14T20:30:00,Atelier Sud,65.7
2026-07-14T20:30:00,Siège Est,76.2
2026-07-14T20:30:00,Usine Nord,978.4
2026-07-14T20:45:00,Atelier Sud,42.8
2026-07-14T20:45:00,Siège Est,79.8
2026-07-14T20:45:00,Usine Nord,939.7
2026-07-14T21:00:00,Atelier Sud,93.4
2026-07-14T21:00:00,Siège Est,81.7
2026-07-14T21:00:00,Usine Nord,960.7
2026-07-14T21:15:00,Atelier Sud,55.0
2026-07-14T21:15:00,Siège Est,77.8
2026-07-14T21:15:00,Usine Nord,974.6
2026-07-14T21:30:00,Atelier Sud,88.4
2026-07-14T21:30:00,Siège Est,85.2
2026-07-14T21:30:00,Usine Nord,951.3
2026-07-14T21:45:00,Atelier Sud,60.4
2026-07-14T21:45:00,Siège Est,78.8
2026-07-14T21:45:00,Usine Nord,989.2
2026-07-14T22:00:00,Atelier Sud,63.3
2026-07-14T22:00:00,Siège Est,71.6
2026-07-14T22:00:00,Usine Nord,681.2
2026-07-14T22:15:00,Atelier Sud,56.2
2026-07-14T22:15:00,Siège Est,72.2
2026-07-14T22:15:00,Usine Nord,684.5
2026-07-14T22:30:00,Atelier Sud,43.5
2026-07-14T22:30:00,Siège Est,62.3
2026-07-14T22:30:00,Usine Nord,647.9
2026-07-14T22:45:00,Atelier Sud,88.9
2026-07-14T22:45:00,Siège Est,82.8
2026-07-14T22:45:00,Usine Nord,656.1
2026-07-14T23:00:00,Atelier Sud,47.1
2026-07-14T23:00:00,Siège Est,76.0
2026-07-14T23:00:00,Usine Nord,621.0
2026-07-14T23:15:00,Atelier Sud,64.5
2026-07-14T23:15:00,Siège Est,84.7
2026-07-14T23:15:00,Usine Nord,628.1
2026-07-14T23:30:00,Atelier Sud,62.8
2026-07-14T23:30:00,Siège Est,76.6
2026-07-14T23:30:00,Usine Nord,660.1
2026-07-14T23:45:00,Atelier Sud,68.9
2026-07-14T23:45:00,Siège Est,78.4
2026-07-14T23:45:00,Usine Nord,631.8
2026-07-15T00:00:00,Atelier Sud,87.0
2026-07-15T00:00:00,Siège Est,80.7
2026-07-15T00:00:00,Usine Nord,648.4
2026-07-15T00:15:00,Atelier Sud,45.1
2026-07-15T00:15:00,Siège Est,90.1
2026-07-15T00:15:00,Usine Nord,624.2
2026-07-15T00:30:00,Atelier Sud,71.2
2026-07-15T00:30:00,Siège Est,74.3
2026-07-15T00:30:00,Usine Nord,632.2
2026-07-15T00:45:00,Atelier Sud,60.8
2026-07-15T00:45:00,Siège Est,77.3
2026-07-15T00:45:00,Usine Nord,621.0
2026-07-15T01:00:00,Atelier Sud,73.4
2026-07-15T01:00:00,Siège Est,81.5
2026-07-15T01:00:00,Usine Nord,654.2
2026-07-15T01:15:00,Atelier Sud,67.7
2026-07-15T01:15:00,Siège Est,77.6
2026-07-15T01:15:00,Usine Nord,631.5
2026-07-15T01:30:00,Atelier Sud,60.0
2026-07-15T01:30:00,Siège Est,75.1
2026-07-15T01:30:00,Usine Nord,650.6
2026-07-15T01:45:00,Atelier Sud,87.9
2026-07-15T01:45:00,Siège Est,75.3
2026-07-15T01:45:00,Usine Nord,660.5
2026-07-15T02:00:00,Atelier Sud,71.8
2026-07-15T02:00:00,Siège Est,73.7
2026-07-15T02:00:00,Usine Nord,639.8
2026-07-15T02:15:00,Atelier Sud,66.4
2026-07-15T02:15:00,Siège Est,81.7
2026-07-15T02:15:00,Usine Nord,648.0
2026-07-15T02:30:00,Atelier Sud,68.4
2026-07-15T02:30:00,Siège Est,83.2
2026-07-15T02:30:00,Usine Nord,697.8
2026-07-15T02:45:00,Atelier Sud,64.5
2026-07-15T02:45:00,Siège Est,74.0
2026-07-15T02:45:00,Usine Nord,659.7
2026-07-15T03:00:00,Atelier Sud,76.9
2026-07-15T03:00:00,Siège Est,84.4
2026-07-15T03:00:00,Usine Nord,682.5
2026-07-15T03:15:00,Atelier Sud,72.2
2026-07-15T03:15:00,Siège Est,60.6
2026-07-15T03:15:00,Usine Nord,680.5
2026-07-15T03:30:00,Atelier Sud,65.5
2026-07-15T03:30:00,Siège Est,75.6
2026-07-15T03:30:00,Usine Nord,666.9
2026-07-15T03:45:00,Atelier Sud,62.1
2026-07-15T03:45:00,Siège Est,92.5
2026-07-15T03:45:00,Usine Nord,659.3
2026-07-15T04:00:00,Atelier Sud,42.7
2026-07-15T04:00:00,Siège Est,75.8
2026-07-15T04:00:00,Usine Nord,612.3
2026-07-15T04:15:00,Atelier Sud,55.6
2026-07-15T04:15:00,Siège Est,61.1
2026-07-15T04:15:00,Usine Nord,658.5
2026-07-15T04:30:00,Atelier Sud,72.1
2026-07-15T04:30:00,Siège Est,86.0
2026-07-15T04:30:00,Usine Nord,626.0
2026-07-15T04:45:00,Atelier Sud,72.1
2026-07-15T04:45:00,Siège Est,86.8
2026-07-15T04:45:00,Usine Nord,618.5
2026-07-15T05:00:00,Atelier Sud,60.0
2026-07-15T05:00:00,Siège Est,83.5
2026-07-15T05:00:00,Usine Nord,646.3
2026-07-15T05:15:00,Atelier Sud,91.6
2026-07-15T05:15:00,Siège Est,87.4
2026-07-15T05:15:00,Usine Nord,672.8
2026-07-15T05:30:00,Atelier Sud,84.4
2026-07-15T05:30:00,Siège Est,79.9
2026-07-15T05:30:00,Usine Nord,660.8
2026-07-15T05:45:00,Atelier Sud,60.8
2026-07-15T05:45:00,Siège Est,99.0
2026-07-15T05:45:00,Usine Nord,663.7
2026-07-15T06:00:00,Atelier Sud,81.8
2026-07-15T06:00:00,Siège Est,91.1
2026-07-15T06:00:00,Usine Nord,966.5
2026-07-15T06:15:00,Atelier Sud,77.2
2026-07-15T06:15:00,Siège Est,74.8
2026-07-15T06:15:00,Usine Nord,966.5
2026-07-15T06:30:00,Atelier Sud,123.0
2026-07-15T06:30:00,Siège Est,77.2
2026-07-15T06:30:00,Usine Nord,926.4
2026-07-15T06:45:00,Atelier Sud,138.6
2026-07-15T06:45:00,Siège Est,76.2
2026-07-15T06:45:00,Usine Nord,925.4
2026-07-15T07:00:00,Atelier Sud,138.7
2026-07-15T07:00:00,Siège Est,69.1
2026-07-15T07:00:00,Usine Nord,951.3
2026-07-15T07:15:00,Atelier Sud,193.2
2026-07-15T07:15:00,Siège Est,72.1
2026-07-15T07:15:00,Usine Nord,972.3
2026-07-15T07:30:00,Atelier Sud,175.2
2026-07-15T07:30:00,Siège Est,72.7
2026-07-15T07:30:00,Usine Nord,948.6
2026-07-15T07:45:00,Atelier Sud,221.5
2026-07-15T07:45:00,Siège Est,80.7
2026-07-15T07:45:00,Usine Nord,933.0
2026-07-15T08:00:00,Atelier Sud,211.9
2026-07-15T08:00:00,Siège Est,242.9
2026-07-15T08:00:00,Usine Nord,937.6
2026-07-15T08:15:00,Atelier Sud,260.0
2026-07-15T08:15:00,Siège Est,257.6
2026-07-15T08:15:00,Usine Nord,939.0
2026-07-15T08:30:00,Atelier Sud,246.9
2026-07-15T08:30:00,Siège Est,270.2
2026-07-15T08:30:00,Usine Nord,935.1
2026-07-15T08:45:00,Atelier Sud,271.1
2026-07-15T08:45:00,Siège Est,264.7
2026-07-15T08:45:00,Usine Nord,925.6
2026-07-15T09:00:00,Atelier Sud,251.2
2026-07-15T09:00:00,Siège Est,260.0
2026-07-15T09:00:00,Usine Nord,984.6
2026-07-15T09:15:00,Atelier Sud,284.6
2026-07-15T09:15:00,Siège Est,263.2
2026-07-15T09:15:00,Usine Nord,953.5
2026-07-15T09:30:00,Atelier Sud,323.2
2026-07-15T09:30:00,Siège Est,254.5
2026-07-15T09:30:00,Usine Nord,913.3
2026-07-15T09:45:00,Atelier Sud,340.6
2026-07-15T09:45:00,Siège Est,258.0
2026-07-15T09:45:00,Usine Nord,953.4
2026-07-15T10:00:00,Atelier Sud,305.1
2026-07-15T10:00:00,Siège Est,262.7
2026-07-15T10:00:00,Usine Nord,961.0
2026-07-15T10:15:00,Atelier Sud,343.5
2026-07-15T10:15:00,Siège Est,271.7
2026-07-15T10:15:00,Usine Nord,967.9
2026-07-15T10:30:00,Atelier Sud,302.8
2026-07-15T10:30:00,Siège Est,253.9
2026-07-15T10:30:00,Usine Nord,927.0
2026-07-15T10:45:00,Atelier Sud,282.6
2026-07-15T10:45:00,Siège Est,254.9
2026-07-15T10:45:00,Usine Nord,908.6
2026-07-15T11:00:00,Atelier Sud,324.9
2026-07-15T11:00:00,Siège Est,255.5
2026-07-15T11:00:00,Usine Nord,999.7
2026-07-15T11:15:00,Atelier Sud,367.3
2026-07-15T11:15:00,Siège Est,264.6
2026-07-15T11:15:00,Usine Nord,921.0
2026-07-15T11:30:00,Atelier Sud,332.5
2026-07-15T11:30:00,Siège Est,261.7
2026-07-15T11:30:00,Usine Nord,918.3
2026-07-15T11:45:00,Atelier Sud,321.9
2026-07-15T11:45:00,Siège Est,251.5
2026-07-15T11:45:00,Usine Nord,953.3
2026-07-15T12:00:00,Atelier Sud,321.5
2026-07-15T12:00:00,Siège Est,257.3
2026-07-15T12:00:00,Usine Nord,973.7
2026-07-15T12:15:00,Atelier Sud,313.7
2026-07-15T12:15:00,Siège Est,283.9
2026-07-15T12:15:00,Usine Nord,971.2
2026-07-15T12:30:00,Atelier Sud,349.7
